DBN,Demographic,Mean Scale Score
32K384,All Students,
32K384,All Students,
32K384,All Students,
32K384,All Students,
32K384,All Students,659
32K384,All Students,662
32K554,All Students,660
32K554,All Students,665
32K554,All Students,673
32K554,All Students,671
32K554,All Students,668
32K554,All Students,671
32K554,All Students,672
32K554,All Students,651
32K554,All Students,651
32K554,All Students,662
32K554,All Students,667
32K554,All Students,671
32K554,All Students,675
32K554,All Students,672
32K554,All Students,641
32K554,All Students,649
32K554,All Students,660
32K554,All Students,667
32K554,All Students,655
32K554,All Students,658
32K554,All Students,667
32K554,All Students,
32K554,All Students,
32K554,All Students,
32K554,All Students,
32K554,All Students,
32K554,All Students,667
32K554,All Students,671
75K004,All Students,595
75K004,All Students,591
75K004,All Students,604
75K004,All Students,586
75K004,All Students,s
75K004,All Students,592
75K004,All Students,s
75K004,All Students,581
75K004,All Students,587
75K004,All Students,598
75K004,All Students,594
75K004,All Students,608
75K004,All Students,586
75K004,All Students,631
75K004,All Students,607
75K004,All Students,611
75K004,All Students,627
75K004,All Students,631
75K004,All Students,s
75K004,All Students,631
75K004,All Students,s
75K004,All Students,s
75K004,All Students,
75K004,All Students,
75K004,All Students,
75K004,All Students,
75K004,All Students,
75K004,All Students,586
75K004,All Students,626
75K036,All Students,619
75K036,All Students,574
75K036,All Students,612
75K036,All Students,595
75K036,All Students,626
75K036,All Students,625
75K036,All Students,614
75K036,All Students,584
75K036,All Students,606
75K036,All Students,597
75K036,All Students,605
75K036,All Students,622
75K036,All Students,630
75K036,All Students,610
75K036,All Students,597
75K036,All Students,595
75K036,All Students,631
75K036,All Students,638
75K036,All Students,625
75K036,All Students,621
75K036,All Students,637
75K036,All Students,592
75K036,All Students,612
75K036,All Students,613
75K036,All Students,629
75K036,All Students,636
75K036,All Students,639
75K036,All Students,631
75K036,All Students,592
75K036,All Students,607
75K036,All Students,619
75K036,All Students,633
75K036,All Students,632
75K036,All Students,647
75K036,All Students,637
75K036,All Students,592
75K036,All Students,581
75K036,All Students,605
75K036,All Students,625
75K036,All Students,624
75K036,All Students,616
75K036,All Students,635
75K036,All Students,
75K036,All Students,
75K036,All Students,
75K036,All Students,
75K036,All Students,
75K036,All Students,630
75K036,All Students,628
75K053,All Students,s
75K053,All Students,655
75K053,All Students,634
75K053,All Students,655
75K053,All Students,636
75K053,All Students,639
75K053,All Students,s
75K053,All Students,594
75K053,All Students,s
75K053,All Students,624
75K053,All Students,629
75K053,All Students,637
75K053,All Students,637
75K053,All Students,642
75K053,All Students,608
75K053,All Students,618
75K053,All Students,643
75K053,All Students,657
75K053,All Students,645
75K053,All Students,635
75K053,All Students,645
75K053,All Students,584
75K053,All Students,626
75K053,All Students,602
75K053,All Students,646
75K053,All Students,628
75K053,All Students,643
75K053,All Students,637
75K053,All Students,580
75K053,All Students,595
75K053,All Students,623
75K053,All Students,636
75K053,All Students,633
75K053,All Students,645
75K053,All Students,646
75K053,All Students,592
75K053,All Students,596
75K053,All Students,594
75K053,All Students,619
75K053,All Students,616
75K053,All Students,636
75K053,All Students,629
75K053,All Students,
75K053,All Students,
75K053,All Students,
75K053,All Students,
75K053,All Students,
75K053,All Students,640
75K053,All Students,639
75K077,All Students,s
75K077,All Students,s
75K077,All Students,s
75K077,All Students,s
75K077,All Students,s
75K077,All Students,s
75K077,All Students,s
75K077,All Students,s
75K077,All Students,s
75K077,All Students,s
75K077,All Students,s
75K077,All Students,s
75K077,All Students,s
75K077,All Students,s
75K077,All Students,s
75K077,All Students,s
75K077,All Students,s
75K077,All Students,s
75K077,All Students,s
75K077,All Students,
75K077,All Students,
75K077,All Students,
75K077,All Students,
75K077,All Students,
75K077,All Students,s
75K077,All Students,s
75K140,All Students,596
75K140,All Students,584
75K140,All Students,608
75K140,All Students,599
75K140,All Students,615
75K140,All Students,620
75K140,All Students,625
75K140,All Students,567
75K140,All Students,562
75K140,All Students,581
75K140,All Students,606
75K140,All Students,634
75K140,All Students,607
75K140,All Students,609
75K140,All Students,577
75K140,All Students,600
75K140,All Students,624
75K140,All Students,625
75K140,All Students,638
75K140,All Students,647
75K140,All Students,627
75K140,All Students,570
75K140,All Students,603
75K140,All Students,617
75K140,All Students,628
75K140,All Students,633
75K140,All Students,631
75K140,All Students,627
75K140,All Students,565
75K140,All Students,574
75K140,All Students,618
75K140,All Students,613
75K140,All Students,628
75K140,All Students,630
75K140,All Students,622
75K140,All Students,567
75K140,All Students,593
75K140,All Students,602
75K140,All Students,607
75K140,All Students,599
75K140,All Students,592
75K140,All Students,621
75K140,All Students,
75K140,All Students,
75K140,All Students,
75K140,All Students,
75K140,All Students,
75K140,All Students,622
75K140,All Students,622
75K141,All Students,s
75K141,All Students,s
75K141,All Students,s
75K141,All Students,579
75K141,All Students,606
75K141,All Students,616
75K141,All Students,618
75K141,All Students,631
75K141,All Students,602
75K141,All Students,635
75K141,All Students,580
75K141,All Students,587
75K141,All Students,612
75K141,All Students,637
75K141,All Students,634
75K141,All Students,644
75K141,All Students,624
75K141,All Students,593
75K141,All Students,594
75K141,All Students,607
75K141,All Students,621
75K141,All Students,631
75K141,All Students,619
75K141,All Students,628
75K141,All Students,
75K141,All Students,
75K141,All Students,
75K141,All Students,
75K141,All Students,
75K141,All Students,626
75K141,All Students,628
75K231,All Students,583
75K231,All Students,585
75K231,All Students,604
75K231,All Students,615
75K231,All Students,629
75K231,All Students,610
75K231,All Students,607
75K231,All Students,577
75K231,All Students,579
75K231,All Students,605
75K231,All Students,607
75K231,All Students,615
75K231,All Students,611
75K231,All Students,615
75K231,All Students,600
75K231,All Students,590
75K231,All Students,616
75K231,All Students,637
75K231,All Students,636
75K231,All Students,631
75K231,All Students,642
75K231,All Students,s
75K231,All Students,620
75K231,All Students,s
75K231,All Students,s
75K231,All Students,s
75K231,All Students,s
75K231,All Students,s
75K231,All Students,s
75K231,All Students,s
75K231,All Students,s
75K231,All Students,s
75K231,All Students,s
75K231,All Students,s
75K231,All Students,
75K231,All Students,
75K231,All Students,
75K231,All Students,
75K231,All Students,
75K231,All Students,622
75K231,All Students,632
75K368,All Students,589
75K368,All Students,575
75K368,All Students,597
75K368,All Students,586
75K368,All Students,622
75K368,All Students,644
75K368,All Students,628
75K368,All Students,555
75K368,All Students,569
75K368,All Students,557
75K368,All Students,604
75K368,All Students,594
75K368,All Students,615
75K368,All Students,594
75K368,All Students,598
75K368,All Students,602
75K368,All Students,613
75K368,All Students,617
75K368,All Students,628
75K368,All Students,633
75K368,All Students,638
75K368,All Students,572
75K368,All Students,594
75K368,All Students,595
75K368,All Students,637
75K368,All Students,613
75K368,All Students,627
75K368,All Students,629
75K368,All Students,577
75K368,All Students,589
75K368,All Students,619
75K368,All Students,620
75K368,All Students,626
75K368,All Students,631
75K368,All Students,619
75K368,All Students,568
75K368,All Students,570
75K368,All Students,579
75K368,All Students,595
75K368,All Students,601
75K368,All Students,616
75K368,All Students,613
75K368,All Students,
75K368,All Students,
75K368,All Students,
75K368,All Students,
75K368,All Students,
75K368,All Students,627
75K368,All Students,619
75K369,All Students,588
75K369,All Students,579
75K369,All Students,589
75K369,All Students,583
75K369,All Students,621
75K369,All Students,613
75K369,All Students,621
75K369,All Students,582
75K369,All Students,565
75K369,All Students,566
75K369,All Students,583
75K369,All Students,623
75K369,All Students,613
75K369,All Students,614
75K369,All Students,584
75K369,All Students,600
75K369,All Students,620
75K369,All Students,630
75K369,All Students,625
75K369,All Students,628
75K369,All Students,638
75K369,All Students,579
75K369,All Students,606
75K369,All Students,611
75K369,All Students,630
75K369,All Students,615
75K369,All Students,638
75K369,All Students,635
75K369,All Students,577
75K369,All Students,593
75K369,All Students,626
75K369,All Students,635
75K369,All Students,627
75K369,All Students,614
75K369,All Students,632
75K369,All Students,576
75K369,All Students,597
75K369,All Students,596
75K369,All Students,620
75K369,All Students,616
75K369,All Students,617
75K369,All Students,616
75K369,All Students,
75K369,All Students,
75K369,All Students,
75K369,All Students,
75K369,All Students,
75K369,All Students,621
75K369,All Students,626
75K370,All Students,597
75K370,All Students,617
75K370,All Students,624
75K370,All Students,649
75K370,All Students,640
75K370,All Students,s
75K370,All Students,630
75K370,All Students,578
75K370,All Students,s
75K370,All Students,642
75K370,All Students,648
75K370,All Students,640
75K370,All Students,637
75K370,All Students,635
75K370,All Students,592
75K370,All Students,641
75K370,All Students,s
75K370,All Students,651
75K370,All Students,648
75K370,All Students,645
75K370,All Students,659
75K370,All Students,s
75K370,All Students,s
75K370,All Students,s
75K370,All Students,s
75K370,All Students,s
75K370,All Students,
75K370,All Students,
75K370,All Students,
75K370,All Students,
75K370,All Students,
75K370,All Students,644
75K370,All Students,640
75K372,All Students,674
75K372,All Students,686
75K372,All Students,696
75K372,All Students,690
75K372,All Students,682
75K372,All Students,670
75K372,All Students,672
75K372,All Students,671
75K372,All Students,674
75K372,All Students,673
75K372,All Students,694
75K372,All Students,691
75K372,All Students,691
75K372,All Students,685
75K372,All Students,677
75K372,All Students,677
75K372,All Students,685
75K372,All Students,688
75K372,All Students,687
75K372,All Students,682
75K372,All Students,680
75K372,All Students,
75K372,All Students,
75K372,All Students,
75K372,All Students,
75K372,All Students,
75K372,All Students,681
75K372,All Students,679
75K396,All Students,594
75K396,All Students,612
75K396,All Students,s
75K396,All Students,s
75K396,All Students,s
75K396,All Students,s
75K396,All Students,585
75K396,All Students,553
75K396,All Students,s
75K396,All Students,s
75K396,All Students,s
75K396,All Students,s
75K396,All Students,s
75K396,All Students,611
75K396,All Students,599
75K396,All Students,s
75K396,All Students,s
75K396,All Students,s
75K396,All Students,s
75K396,All Students,s
75K396,All Students,s
75K396,All Students,s
75K396,All Students,
75K396,All Students,
75K396,All Students,
75K396,All Students,
75K396,All Students,
75K396,All Students,s
75K396,All Students,632
75K771,All Students,596
75K771,All Students,605
